#Ch. # 	 t 	 E(t) 	 A_0 	 E(A_0) 	 t_p 	 E(t_p) 	 Chi2/DOF
304	5.054048055	0.009940410388	71340.16997	456.0986369	2.135765595	0.009240309744	2.396114101
305	5.052295749	0.009500657229	74396.25379	468.7241644	2.077906463	0.008578120317	8.057958984
306	5.055499312	0.01002415359	71260.88939	455.5460871	2.145035497	0.009345720003	6.363801504
307	5.047241962	0.009599254485	74540.33103	470.2266274	2.083525849	0.008668789207	5.311380161
308	5.049896666	0.009983135572	71586.98211	456.0423399	2.14738644	0.009323920449	2.692819775
309	5.046914174	0.009627786808	74637.12914	471.0290445	2.074446003	0.008610747554	5.779230394
310	5.054293058	0.009453990619	75586.27911	472.1468242	2.085169482	0.008586131052	5.873390162
311	5.051659447	0.00941748858	73340.07169	469.5321063	2.020007244	0.008239711811	6.032485319
312	5.055011797	0.00948395011	75314.88541	471.3179656	2.084051928	0.008592244482	5.717227229
313	5.051667303	0.009314594917	73870.76572	471.3766454	2.011906234	0.008130392479	8.842367743
314	5.053831827	0.009663986495	75111.32087	473.1330294	2.079082866	0.008658239346	5.703936899
315	5.047140845	0.00936491598	73788.29988	471.3854073	2.020140892	0.008212262267	3.815718034
316	5.048754124	0.009575234908	75260.28595	471.6838276	2.085149831	0.008636937643	6.700912236
317	5.049009712	0.00935290331	74016.27481	472.0436788	2.019880558	0.008201834536	5.201564466
318	5.050091836	0.009477403306	76000.22688	473.3489123	2.092497079	0.008617676511	7.776829644
319	5.056644117	0.009208776525	74270.58618	472.2828442	2.007944214	0.008055206212	11.14062674
320	5.054462898	0.01002051035	75254.79061	470.2605399	2.144294331	0.009235156723	9.183006998
321	5.06901877	0.009203732949	74846.93052	470.254891	2.049582539	0.008289759651	8.531535937
322	5.040214655	0.01017514913	75025.99638	469.8027367	2.159535096	0.009411558729	7.116139377
323	5.048299741	0.009621789753	74623.19304	473.7989602	2.053685923	0.008508389479	7.574577637
324	5.054833743	0.009900629772	75475.81772	470.2458572	2.139507461	0.009128944991	5.866151411
325	5.055097896	0.009433308534	74582.84111	471.2814476	2.056229263	0.008432557147	4.864458543
326	5.04633015	0.0100146806	75774.09038	473.2694225	2.144388813	0.009219109035	5.617256364
327	5.053202487	0.009509026247	74825.73818	472.9364896	2.058701042	0.008481823028	9.072503363
328	5.042321389	0.01004647249	75219.42526	471.2267083	2.146246597	0.009252307957	4.353856702
329	5.04939619	0.009366424144	74814.89296	471.1464288	2.067254498	0.008477322286	5.185456703
330	5.047531106	0.009986306283	73178.74914	469.1588186	2.080055127	0.008876141723	8.052299006
331	5.053911927	0.009596970257	73882.84868	472.766299	2.024580773	0.008333062852	7.133234561
332	5.039719165	0.009905356575	72815.83167	465.8223266	2.097467626	0.008952764508	6.969818363
333	5.053902363	0.009427628499	74286.21435	472.8897542	2.030580614	0.008301868758	7.052779264
334	5.044047104	0.009780676825	72996.40914	465.6392813	2.089581163	0.008838076117	3.370813936
335	5.054167977	0.009530511227	74401.32495	474.4787952	2.020394486	0.008263418868	7.199316057
336	5.048570044	0.0096716898	73134.69814	465.6764433	2.083064124	0.008743568883	5.884398323
337	5.051713887	0.009480987558	74334.31979	473.5908015	2.027800067	0.008299020576	6.732644032
338	5.058299028	0.009536198843	73695.33992	466.630355	2.076166418	0.008611319277	3.762925893
339	5.042052703	0.009629470626	73634.60152	471.9909247	2.031971434	0.008394842499	6.21203562
340	5.057733944	0.009697741701	72690.91908	462.2407321	2.098796821	0.008866045086	7.87466879
341	5.039692184	0.009950706504	72219.16567	465.4230292	2.080639327	0.008890937073	5.742908711
342	5.042426862	0.009889002749	72807.90644	463.6205681	2.120289868	0.009096712411	6.338380286
343	5.052501967	0.009701150478	72655.90962	465.7079448	2.066292272	0.008675636414	4.096343888
344	5.052978029	0.009731285436	72410.83252	460.5870872	2.109729933	0.008959697455	6.388288867
345	5.048247837	0.009802836347	72597.41764	466.408506	2.068621011	0.008739510582	9.677279935
346	5.042546329	0.01002378125	72393.9175	463.4344179	2.1193457	0.009169850905	6.288171784
347	5.044930709	0.009908771752	72355.2628	466.1025396	2.07131833	0.008802655418	4.673787138
348	5.045169725	0.009770387685	72513.42649	461.0550282	2.12221323	0.009058117897	6.678578877
349	5.042355823	0.009813244587	72761.1815	466.5648767	2.074665158	0.008765114383	6.801973793
350	5.052539313	0.009984280321	73408.99158	467.9927973	2.09842777	0.008986701654	7.374278332
351	5.047965515	0.009715347859	72374.60994	467.7908458	2.037890476	0.008529613479	6.5459062
352	5.050240965	0.009760858285	73306.32365	464.4950404	2.10176317	0.008885169632	4.233853788
353	5.047977349	0.009608701444	72599.45511	467.8778201	2.033103783	0.008433251003	5.083492374
354	5.053869368	0.009771679172	73903.98739	467.6381433	2.100579175	0.008886784642	4.05043095
355	5.043664791	0.009623556117	72859.75837	468.4119972	2.040245092	0.008469002427	7.528710276
356	5.051887665	0.009961203793	73537.23915	468.1726955	2.09902225	0.00897033699	10.90551211
357	5.054131317	0.009378119181	72892.94631	466.8850795	2.029707216	0.008292858548	5.897337457
358	5.049509742	0.009831872989	73668.0646	466.4996031	2.110232122	0.008981589841	8.741700631
359	5.045240217	0.009695379459	72825.23418	469.0322252	2.033106453	0.008442909272	6.824700662
360	5.055659755	0.009882849956	70889.08487	459.0165388	2.080373357	0.008899509258	2.449568012
361	5.050511645	0.009882738189	69677.77236	456.7786703	2.061803506	0.0088406983	7.400711818
362	5.038871715	0.01012581526	70986.3182	460.4537564	2.100352203	0.009143797337	5.806881326
363	5.049565274	0.009871703156	70395.79912	459.1911506	2.064067757	0.008821992355	6.847079943
364	5.051099835	0.009888920523	70662.88064	457.7676371	2.087441122	0.008959480773	1.961788202
365	5.040885511	0.01003945351	70401.12353	460.4839237	2.070798398	0.008946445056	5.823114441
366	5.048932929	0.009748926863	71243.27182	458.2979977	2.092813752	0.008907282921	4.324189506
367	5.046982151	0.009779745512	70852.41852	460.0875035	2.065414535	0.008770307905	7.482133401
368	5.048382932	0.009759530676	71406.09705	458.9736777	2.093545254	0.008907097272	5.038974488
369	5.051987446	0.009647411265	70454.07404	457.3789627	2.062014733	0.00869683617	4.939592586
370	4.536545976	0.0105358592	69980.90542	439.074479	2.276350424	0.009459285027	4.663924257
371	5.049417032	0.009444207365	74479.49624	473.3767982	2.040922487	0.008378960651	4.451278966
372	4.551237992	0.01008272473	70408.82443	439.0630375	2.254971595	0.00917071383	3.715242141
373	5.043231334	0.009568871199	74805.49117	475.6940684	2.041736323	0.008423671552	6.238940963
374	4.554895842	0.01002874581	70725.8452	439.1802339	2.251047556	0.009026081293	2.008094295
375	5.042284227	0.009351666099	75394.30202	475.4688877	2.049656344	0.008365518771	6.671449305
376	4.549890811	0.01010259182	70762.15301	440.0328787	2.254191424	0.00909635679	1.834703253
377	5.056443547	0.009163427418	75086.05132	473.0997512	2.033086323	0.008172742057	3.477452628
378	4.539158923	0.01033981215	70510.2216	440.482583	2.26243667	0.009258358346	2.645479466
379	5.044857108	0.009384693292	74804.96103	473.7143777	2.046249544	0.008373566679	5.371670688
380	5.038058573	0.01019151396	73359.40378	465.6601354	2.143479103	0.009355443394	5.867126916
381	5.041021121	0.01002480943	71072.40988	462.0259242	2.081364695	0.008991057333	5.967156338
382	5.037714792	0.01007836557	73265.85312	464.7834301	2.142960723	0.00931609195	5.922807512
383	5.055324659	0.009511426671	72041.45689	461.8255771	2.063024881	0.008585318898	4.934204507
384	5.043664854	0.01004208623	73219.10224	464.8531396	2.13626299	0.009259042432	5.471762603
385	5.051269763	0.009639193814	72021.99578	463.405363	2.061520541	0.008642660569	6.502946302
386	5.046928915	0.009768789909	73370.20811	462.8060069	2.135036211	0.009110333281	2.777290415
387	5.042780824	0.01001370389	71891.85517	465.4684251	2.071291919	0.008869756385	5.783790486
388	5.053307709	0.009777455916	73503.05063	463.1809105	2.127712651	0.009061962224	3.784163028
389	5.037841845	0.009939710112	71521.85591	463.2571323	2.077202049	0.008896637021	6.423973957
390	5.050920378	0.009956204081	71375.82912	460.3470505	2.096805629	0.00903212596	6.506492943
391	5.04801923	0.00952987631	73901.82203	472.8754745	2.033182668	0.008396644938	6.3332754
392	5.048672763	0.009899749974	71365.40158	459.9005028	2.096763672	0.009005474298	3.778376836
393	5.050899122	0.009381492445	73806.58882	471.1984521	2.028204834	0.008290381382	4.01095545
394	5.046561016	0.009940959803	70829.48945	457.8287662	2.101637254	0.009076331116	4.008984676
395	5.048816569	0.009451638946	73903.75595	472.3669778	2.026677566	0.008310014874	5.01230564
396	5.057584783	0.00970270389	71482.92914	458.3291913	2.091625128	0.008865776739	2.206976072
397	5.044166762	0.009507262784	74222.29098	473.4318726	2.034108114	0.008360941919	4.3939581
398	5.04810397	0.00972483774	72097.46687	459.8621468	2.107851836	0.008923551371	5.403478188
399	5.062850795	0.009281577108	73748.47773	470.5976026	2.01424275	0.008159227019	3.863057467
400	5.033002801	0.01040456268	73994.43972	473.8406293	2.112137832	0.009259356478	29.60950487
401	5.061396667	0.009821231913	72883.23377	466.3806798	2.074517166	0.008771904835	13.28528928
402	5.049472696	0.009776414545	73498.47978	465.7638287	2.105344846	0.008926286505	9.277532792
403	5.042267497	0.01006185329	72995.61396	468.8949598	2.086339059	0.008962590308	12.82028999
404	5.054290721	0.009852296515	73904.67726	468.6277603	2.097837198	0.008903883764	11.84961014
405	5.054049359	0.009813374571	73170.55885	467.5781847	2.077949295	0.008788176587	13.06949608
406	5.048700282	0.00982312283	73925.83683	468.0532811	2.103435307	0.008922282663	11.95396957
407	5.04730271	0.009872647923	72880.46918	466.7649722	2.082926791	0.008852968181	13.13565483
408	5.058708966	0.009307224145	75134.97386	467.2675088	2.100070291	0.008603959858	10.75611972
409	5.045054235	0.009943266212	72598.10374	466.0873809	2.087287667	0.008926105424	14.06266448
410	5.059745951	0.009754468131	73575.52152	464.7157068	2.110584713	0.008936226611	11.38723524
411	5.046442	0.01012384198	72361.92607	466.5515138	2.09149397	0.009054109059	13.24314053
412	5.046993069	0.009961138488	73547.02058	466.4292876	2.116667937	0.009073564881	9.299440788
413	5.051057355	0.009928208906	72524.8415	466.0106523	2.081689745	0.008889019925	10.84900175
414	5.052440787	0.009925506301	73291.20284	465.4286284	2.112034059	0.009036728037	10.63870225
415	5.044615251	0.01007879263	72727.46559	467.413742	2.091188986	0.009007114045	13.70062989
416	5.053158355	0.009849031365	73412.48275	464.9830885	2.114034906	0.009012048313	6.50755107
417	5.063316837	0.009567099796	73010.02744	464.5012962	2.074263307	0.008646251583	12.35096471
418	5.052427559	0.009719358367	73782.40813	464.6167694	2.11815512	0.008956027724	8.62453422
419	5.050729659	0.009960534869	73067.89558	468.3213828	2.079458676	0.008858843377	14.99506772
420	5.053096077	0.009940959003	73391.22187	465.1162584	2.116987616	0.009062102071	3.692259319
421	5.051254448	0.01004135641	72401.97946	464.5245405	2.102349796	0.00907744984	10.19355624
422	5.064771842	0.009595886873	73353.95539	462.3172909	2.105732182	0.008824393478	8.121021656
423	5.050238603	0.009874873095	72455.40386	462.919823	2.102151325	0.008976935449	9.959612477
424	5.044556317	0.01009514156	73222.84308	465.7043844	2.125559412	0.009209871769	10.82077207
425	5.051167479	0.009904679078	72950.43957	465.47006	2.097950047	0.008949676126	9.598218589
426	5.040888012	0.010117711	73296.78727	466.7743697	2.128804359	0.009244960934	10.82760926
427	5.047024051	0.009986244125	72582.73432	464.4146192	2.10462347	0.009047464594	9.579772799
428	5.0530017	0.009702786582	73587.30805	463.8583945	2.119899294	0.008964020701	9.611792157
429	5.051213837	0.00968748499	73057.81883	463.2434535	2.104691461	0.008888730896	9.821485312
430	5.046920333	0.01014406262	74002.73848	466.8517323	2.151567843	0.009371535061	7.839288208
431	5.047536279	0.009865689025	74451.70783	469.3700584	2.116516482	0.008992625725	8.24218351
432	5.048760143	0.01007167021	73486.70312	464.2012409	2.151427348	0.009353937062	10.35840849
433	5.051725958	0.01005070511	75024.69364	474.8481059	2.099455091	0.008981868979	10.39673319
434	5.049273014	0.01002588006	74004.70016	465.7906656	2.149991657	0.009301058379	12.3537698
435	5.04130135	0.01001971215	74631.46288	471.9890591	2.11271702	0.009056187717	9.857618505
436	5.042881652	0.01024612786	73988.4398	466.8812947	2.155598957	0.009454446165	9.791887497
437	5.048384079	0.009999501573	74522.54779	472.2425067	2.102151217	0.008985896082	12.54032577
438	5.053013155	0.009893953808	74423.06554	465.8416698	2.144927609	0.009197600748	6.664412643
439	5.055141536	0.009745741453	74792.19969	470.4248695	2.100560175	0.008832496819	10.96697821
440	5.034388604	0.01007199526	72190.24121	471.8049861	2.040651263	0.008718248239	14.17081805
441	5.032485688	0.009873579483	74850.51145	477.9703533	2.049554104	0.008591101157	13.32386186
442	5.039694595	0.009927154877	72219.84029	469.2040795	2.039756078	0.008640898401	12.14258392
443	5.041569854	0.009646078605	75970.76861	480.4336716	2.037516092	0.008370953091	10.56644152
444	5.042349168	0.009678952335	72428.97898	467.8044868	2.038985781	0.008515741607	10.24734733
445	5.041422312	0.009586602007	76129.12363	480.447336	2.042261211	0.008382381196	10.77309111
446	5.05236178	0.009655729073	72831.80334	469.1654127	2.027760114	0.008407021958	8.830631755
447	5.033167551	0.009924033179	75458.57705	482.6150586	2.043243397	0.008563860116	11.2142398
448	5.044259957	0.00982800829	72743.26688	470.0517288	2.035916131	0.008539468882	12.04106108
449	5.044928863	0.00960569012	75455.11841	478.1969636	2.036068826	0.00836059731	12.63829938
450	5.054555849	0.009998664821	71674.67366	463.1830534	2.077398812	0.008900618016	4.127171582
451	5.044993594	0.009812279859	73838.00506	471.3730852	2.068982135	0.008712796257	15.03108993
452	5.038503959	0.01009808615	72098.54226	464.8462299	2.095237367	0.009052169714	6.262050695
453	5.037460135	0.01000081571	74261.39527	475.0928589	2.067648023	0.008775349409	12.95765254
454	5.037971904	0.01016431497	71464.6481	462.4048033	2.103374862	0.009165487949	12.43490654
455	5.040552002	0.009910995088	73786.45401	472.7505607	2.061794607	0.008707204746	8.653365116
456	5.050042059	0.01013846693	72158.94577	466.0015569	2.086042907	0.009017377958	9.908089901
457	5.043100997	0.009883286144	73598.51996	471.4980384	2.062745578	0.008701869784	9.271695468
458	5.054588956	0.00994221525	72154.33434	464.199626	2.07955323	0.00886339528	10.77581024
459	5.03674674	0.009773596813	74120.8579	471.6906468	2.07633571	0.008730965657	6.360870597
460	5.046800508	0.01003355647	74546.14226	473.8417487	2.091951733	0.008941096154	6.829478728
461	5.050071865	0.009776624278	74586.13786	473.8481032	2.065857368	0.008651942668	9.89061515
462	5.045739169	0.01000376139	74485.93603	473.4513632	2.090211422	0.008912243451	7.511951367
463	5.04717878	0.009780995243	74988.78564	475.6889423	2.06514413	0.008642382151	13.96602891
464	5.038997683	0.01023583319	74017.12798	473.841897	2.091737094	0.009033564838	8.542974228
465	5.029437909	0.01009192101	74856.12849	477.2924573	2.079337706	0.008863735917	11.96710535
466	5.04074377	0.01004585178	74478.29882	473.398	2.097170783	0.008980585971	5.684709523
467	5.039627079	0.009856209656	74384.2132	473.8177995	2.072863936	0.008747159628	11.42288684
468	5.047759921	0.009907056889	74654.76672	473.1798614	2.087721975	0.008839207601	10.48015506
469	5.051474652	0.009583131823	75151.02186	474.4187578	2.062600989	0.008526061944	7.723932622
470	5.047833216	0.009806045324	74561.4531	475.2337938	2.056422168	0.008621131945	11.75172378
471	5.045496595	0.009846706091	73515.98455	473.8084422	2.030173381	0.008505323881	10.22789572
472	5.044004278	0.009921416208	74994.41629	477.8746732	2.058152894	0.008667782673	9.379293239
473	5.03645685	0.009985774824	73551.31775	476.8513059	2.037039697	0.008631117911	13.68830404
474	5.039889815	0.009952378927	74760.82428	477.2979769	2.059364573	0.008693238549	12.84924796
475	5.044928614	0.009630898344	73924.91037	473.2931817	2.030420294	0.00838676704	5.509171387
476	5.035293072	0.01005021283	74987.73698	478.6144239	2.06837783	0.008793514194	15.12462335
477	5.049891174	0.009772887512	73639.87304	473.7485576	2.021516211	0.008405005636	8.457374031
478	5.03919979	0.009795647534	74670.34986	475.1681005	2.062191548	0.00863610797	11.77134293
479	5.047951989	0.009630331062	73669.60214	472.3662026	2.027954902	0.008377722235	4.790763461
480	5.041969154	0.009945614825	74706.83533	477.3669256	2.050157579	0.008620759846	17.31108515
481	5.041523277	0.01037312435	73611.44671	463.86364	2.18269591	0.009707028718	8.074999414
482	5.043473332	0.009653531786	74678.81648	474.4077486	2.058939515	0.008568841515	12.61562007
483	5.039475624	0.01040257032	73630.9085	464.4129644	2.180366816	0.009697327921	9.104390049
484	5.050454599	0.0096200111	75244.54787	476.70972	2.04357932	0.008420861059	10.22396335
